fips,geo_name,individual_party,is_incumbent,name,party,rank,reporting_pct,state,vote_pct,votes
18175,Washington County,,False,J. Gregg,Democratic,1,100.0,Indiana,,
18175,Washington County,,True,M. Pence,Republican,1,100.0,Indiana,,
18177,Wayne County,,False,J. Gregg,Democratic,1,100.0,Indiana,,
18177,Wayne County,,True,M. Pence,Republican,1,100.0,Indiana,,
18179,Wells County,,False,J. Gregg,Democratic,1,100.0,Indiana,,
18179,Wells County,,True,M. Pence,Republican,1,100.0,Indiana,,
18181,White County,,False,J. Gregg,Democratic,1,100.0,Indiana,,
18181,White County,,True,M. Pence,Republican,1,100.0,Indiana,,
18183,Whitley County,,False,J. Gregg,Democratic,1,100.0,Indiana,,
18183,Whitley County,,True,M. Pence,Republican,1,100.0,Indiana,,
29001,Adair County,,False,C. Koster,Democrat,1,100.0,Missouri,84.0,668.0
29001,Adair County,,False,E. Morrison,Democrat,2,100.0,Missouri,8.3,66.0
29001,Adair County,,False,C. Wheeler,Democrat,3,100.0,Missouri,6.2,49.0
29001,Adair County,,False,L. Steinman,Democrat,4,100.0,Missouri,1.5,12.0
29001,Adair County,,False,E. Greitens,Republican,1,100.0,Missouri,44.3,866.0
29001,Adair County,,False,J. Brunner,Republican,2,100.0,Missouri,23.5,460.0
29001,Adair County,,False,C. Hanaway,Republican,3,100.0,Missouri,19.3,377.0
29001,Adair County,,False,P. Kinder,Republican,4,100.0,Missouri,12.8,251.0
29001,Adair County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29003,Andrew County,,False,C. Koster,Democrat,1,100.0,Missouri,73.3,389.0
29003,Andrew County,,False,C. Wheeler,Democrat,2,100.0,Missouri,11.3,60.0
29003,Andrew County,,False,E. Morrison,Democrat,3,100.0,Missouri,10.2,54.0
29003,Andrew County,,False,L. Steinman,Democrat,4,100.0,Missouri,5.3,28.0
29003,Andrew County,,False,E. Greitens,Republican,1,100.0,Missouri,40.8,1011.0
29003,Andrew County,,False,J. Brunner,Republican,2,100.0,Missouri,23.5,582.0
29003,Andrew County,,False,C. Hanaway,Republican,3,100.0,Missouri,20.2,501.0
29003,Andrew County,,False,P. Kinder,Republican,4,100.0,Missouri,15.4,382.0
29003,Andrew County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29005,Atchison County,,False,C. Koster,Democrat,1,100.0,Missouri,65.4,83.0
29005,Atchison County,,False,E. Morrison,Democrat,2,100.0,Missouri,15.0,19.0
29005,Atchison County,,False,C. Wheeler,Democrat,3,100.0,Missouri,13.4,17.0
29005,Atchison County,,False,L. Steinman,Democrat,4,100.0,Missouri,6.3,8.0
